"","RT_or_not","t_hash","t_mention","t_sentiment","V5","V6","V7","t_link"
"4804",0,3,0,1,0,0,1,0
"4805",1,7,1,3,0,0,0,0
"4806",0,2,0,2,0,0,1,1
"4807",0,2,0,1,0,0,1,0
"4808",0,2,0,2,0,0,2,1
"4809",1,3,1,2,0,0,1,1
"4810",0,1,0,2,0,0,1,2
"4811",1,3,2,3,0,0,0,2
"4812",0,4,0,3,1,0,1,1
"4813",0,1,0,2,0,0,1,2
"4814",0,1,0,2,0,0,1,2
"4815",0,2,0,3,0,0,3,1
"4816",0,1,0,2,0,0,1,2
"4817",1,5,1,2,0,0,0,1
"4818",0,4,0,1,0,0,1,1
"4819",0,3,1,2,0,0,1,1
"4820",0,1,0,2,0,0,1,2
"4821",0,2,0,2,0,0,2,2
"4822",0,1,0,2,0,0,1,2
"4823",0,2,0,3,0,0,4,1
"4824",0,2,0,2,0,0,3,1
"4825",0,2,0,2,0,0,2,1
"4826",0,2,0,3,0,0,4,1
"4827",0,6,0,3,0,0,0,1
"4828",0,4,0,3,1,0,1,1
"4829",0,1,0,2,0,0,1,2
"4830",0,1,1,2,0,0,1,1
"4831",0,1,1,2,0,0,1,1
"4832",0,3,1,3,0,0,0,2
"4833",0,1,0,2,0,0,2,1
"4834",0,1,0,2,0,0,2,1
"4835",0,1,0,2,0,0,1,2
"4836",0,4,0,2,1,0,0,0
"4837",0,3,0,2,0,0,0,1
"4838",0,1,0,2,0,0,1,2
"4839",1,4,1,2,0,0,1,2
"4840",0,11,0,2,0,0,0,1
"4841",0,1,0,2,0,0,1,2
"4842",0,6,0,2,0,0,1,1
"4843",1,2,1,2,0,0,2,1
"4844",0,1,0,2,0,0,1,2
"4845",0,1,0,2,0,0,2,1
"4846",0,1,0,2,0,0,1,1
"4847",0,1,0,2,0,0,0,2
"4848",0,1,0,2,0,0,0,2
"4849",0,2,0,3,0,0,0,2
"4850",0,1,0,2,0,0,1,2
"4851",0,3,1,3,0,0,1,2
"4852",0,3,0,2,0,0,0,1
"4853",0,1,0,2,0,0,1,2
"4854",0,1,0,2,0,0,1,0
"4855",1,2,1,3,0,0,1,1
"4856",0,3,0,3,0,0,0,2
"4857",0,3,0,2,0,0,1,2
"4858",0,3,0,3,0,1,0,2
"4859",0,1,1,3,0,0,1,1
"4860",0,3,0,2,0,0,1,0
"4861",0,1,0,2,0,0,1,2
"4862",1,3,1,2,0,0,0,0
"4863",0,3,0,2,0,0,2,1
"4864",0,2,0,3,0,0,2,2
"4865",0,3,0,2,0,0,1,2
"4866",0,3,0,3,0,0,0,2
"4867",0,3,0,2,0,0,2,2
"4868",0,1,0,2,0,0,1,2
"4869",0,1,0,2,0,0,1,2
"4870",1,2,2,3,0,0,1,2
"4871",0,2,0,2,0,0,2,1
"4872",0,2,1,2,0,0,1,1
"4873",1,3,1,3,0,0,2,1
"4874",0,2,0,3,0,0,0,1
"4875",0,1,0,2,0,0,1,2
"4876",0,2,0,2,0,0,0,1
"4877",0,1,0,2,0,0,1,2
"4878",1,7,1,3,0,0,0,0
"4879",0,3,0,2,0,0,0,2
"4880",0,3,0,2,0,0,0,2
"4881",0,3,0,3,0,0,1,2
"4882",0,2,1,2,0,0,1,1
"4883",0,1,0,2,0,0,1,2
"4884",0,7,1,3,0,0,1,1
"4885",1,3,1,2,0,0,0,0
"4886",0,5,0,3,0,0,2,1
"4887",0,3,2,2,0,0,2,1
"4888",0,1,0,2,0,0,1,2
"4889",0,11,0,2,0,0,0,1
"4890",0,8,0,2,0,0,1,1
"4891",0,2,0,2,0,0,1,1
"4892",0,2,0,2,0,0,1,1
"4893",0,3,0,1,0,0,0,2
"4894",0,3,0,2,0,0,1,3
"4895",0,1,0,2,0,0,1,2
"4896",0,3,0,2,0,0,1,2
"4897",0,3,0,2,0,0,2,2
"4898",0,3,0,1,0,0,0,2
"4899",0,3,0,2,0,0,1,2
"4900",0,3,0,2,0,0,1,2
"4901",0,3,0,2,0,0,0,2
"4902",0,2,1,2,0,0,1,1
"4903",0,1,0,2,0,0,1,2
"4904",0,3,0,2,0,0,1,2
"4905",0,3,0,3,0,0,1,2
"4906",0,3,0,3,0,0,0,3
"4907",0,3,0,2,1,0,2,2
"4908",0,3,0,2,0,0,0,2
"4909",0,1,0,2,0,0,1,2
"4910",0,3,0,2,0,0,1,2
"4911",1,2,1,2,0,0,1,1
"4912",0,3,0,2,0,0,1,2
"4913",1,1,1,2,0,1,1,1
"4914",0,3,0,2,0,0,0,2
"4915",0,3,0,3,0,1,0,2
"4916",0,4,0,1,0,0,1,1
"4917",0,1,0,2,0,0,1,2
"4918",0,3,0,2,0,0,1,2
"4919",0,3,0,2,0,0,1,2
"4920",0,10,0,3,0,0,1,1
"4921",0,3,0,3,0,0,0,2
"4922",0,1,0,2,0,0,1,2
"4923",0,2,1,3,0,0,1,0
"4924",0,3,0,2,0,0,3,1
"4925",0,4,0,2,0,1,0,0
"4926",0,1,0,2,0,0,1,2
"4927",1,2,1,2,0,0,1,1
"4928",0,12,0,2,0,0,1,1
"4929",0,2,0,2,0,0,1,1
"4930",0,1,0,2,0,0,1,2
"4931",0,2,0,2,0,0,2,1
"4932",0,3,0,2,0,0,1,2
"4933",0,3,0,2,0,0,0,2
"4934",0,1,0,2,0,0,1,2
"4935",0,3,0,2,0,0,0,2
"4936",0,3,0,3,0,0,0,2
"4937",0,5,1,1,0,0,0,0
"4938",0,1,0,2,0,0,1,2
"4939",1,4,1,3,0,0,1,1
"4940",0,1,0,2,0,0,1,2
"4941",0,1,0,2,0,0,1,1
"4942",0,3,0,2,0,0,1,2
"4943",0,3,0,2,0,0,1,2
"4944",0,3,0,2,0,0,3,2
"4945",0,3,0,1,0,0,0,2
"4946",0,3,0,2,0,0,0,2
"4947",0,3,0,2,1,0,2,2
"4948",0,3,0,2,0,0,0,2
"4949",0,3,0,2,0,0,2,2
"4950",0,3,0,3,0,0,1,2
"4951",0,1,0,2,0,0,1,1
"4952",0,3,0,2,0,0,0,2
"4953",0,3,0,2,0,0,1,2
"4954",0,1,0,3,1,0,1,2
"4955",0,3,0,2,0,1,1,2
"4956",0,3,0,2,0,0,1,2
"4957",0,3,0,2,0,0,0,2
"4958",0,3,0,2,0,0,1,2
"4959",0,1,0,3,0,0,0,1
"4960",0,2,0,3,0,0,3,1
"4961",0,1,0,2,0,0,2,1
"4962",0,1,0,2,0,0,1,1
"4963",0,3,0,2,0,0,2,2
"4964",0,3,0,2,0,0,0,2
"4965",0,3,0,2,0,0,1,2
"4966",0,3,0,3,0,0,0,2
"4967",0,1,0,2,0,0,1,2
"4968",0,3,0,3,0,0,0,2
"4969",0,3,0,2,0,0,0,2
"4970",0,3,0,2,0,0,1,2
"4971",0,3,0,3,0,0,0,2
"4972",0,3,0,2,0,0,2,2
"4973",0,3,0,2,0,0,1,2
"4974",0,3,0,2,0,0,1,2
"4975",0,3,0,3,0,0,0,2
"4976",0,3,0,3,0,0,2,2
"4977",0,2,0,1,0,0,0,1
"4978",0,2,3,2,0,0,1,0
"4979",0,1,0,2,0,0,1,2
"4980",0,1,0,2,0,0,1,2
"4981",0,2,0,2,0,0,1,1
"4982",0,2,0,3,0,0,1,1
"4983",0,1,0,1,0,0,0,1
"4984",1,3,1,2,0,0,2,2
"4985",0,2,0,2,0,0,1,1
"4986",1,2,2,2,0,0,0,1
"4987",0,2,0,3,0,0,2,2
"4988",0,2,0,1,0,0,1,2
"4989",1,4,1,3,0,0,1,1
"4990",0,3,0,2,0,0,0,2
"4991",0,3,0,3,0,0,0,3
"4992",0,1,0,2,0,0,1,2
"4993",0,3,0,1,0,0,0,2
"4994",0,3,0,2,0,0,1,2
"4995",0,3,0,2,0,0,0,2
"4996",0,3,0,2,0,0,1,2
"4997",0,3,0,3,0,0,1,2
"4998",0,3,0,2,0,0,1,3
"4999",0,3,0,2,0,0,1,2
"5000",0,3,0,1,0,0,0,2
"5001",0,3,0,2,0,0,1,2
"5002",0,3,0,2,0,0,0,2
"5003",0,3,0,2,0,1,0,2
"5004",0,3,0,3,0,0,2,2
"5005",0,3,0,3,0,0,0,2
"5006",0,3,0,2,0,0,2,2
"5007",0,1,0,2,0,0,1,2
"5008",0,3,0,2,0,0,2,2
"5009",0,3,0,2,0,0,2,2
"5010",0,1,0,2,0,0,1,2
"5011",0,3,0,2,0,0,0,2
"5012",0,3,0,3,1,0,1,2
"5013",0,3,0,3,0,0,1,2
"5014",0,3,0,1,0,1,0,2
"5015",0,2,1,2,0,0,1,2
"5016",0,2,0,2,0,0,1,1
"5017",1,2,1,2,0,0,2,1
"5018",1,2,1,3,0,0,0,1
"5019",0,1,0,3,0,0,1,1
"5020",0,3,1,3,1,0,0,0
"5021",0,6,1,3,0,0,1,1
"5022",0,3,0,3,0,0,1,2
"5023",0,3,0,3,0,0,0,3
"5024",0,3,0,3,0,0,0,2
"5025",0,3,0,2,0,0,1,2
"5026",0,3,0,2,0,0,0,2
"5027",0,3,0,2,0,0,0,2
"5028",0,3,0,3,0,0,0,2
"5029",0,3,0,2,0,0,1,2
"5030",0,2,0,1,0,0,3,1
"5031",0,3,0,2,0,0,0,0
"5032",0,2,0,3,0,0,2,2
"5033",0,4,0,3,0,0,0,0
"5034",0,2,0,3,0,0,2,2
"5035",0,1,0,2,0,0,2,1
"5036",0,1,0,2,0,0,0,1
"5037",0,2,0,2,0,0,1,2
"5038",0,2,0,2,0,0,2,0
"5039",0,3,2,3,1,0,0,0
"5040",0,2,1,3,0,0,1,0
"5041",0,3,0,2,0,0,0,2
"5042",0,3,0,2,0,0,1,2
"5043",0,3,0,2,0,0,0,2
"5044",0,3,0,1,0,0,0,2
"5045",0,3,0,2,0,0,0,2
"5046",0,3,0,2,0,0,1,2
"5047",1,2,2,2,0,0,0,1
"5048",0,3,0,3,0,0,0,3
"5049",0,3,0,2,0,0,1,1
"5050",0,3,0,3,0,0,0,2
"5051",0,3,0,2,0,0,0,2
"5052",0,3,0,2,0,0,0,2
"5053",0,3,0,3,0,0,1,2
"5054",0,3,0,3,0,0,2,2
"5055",0,3,0,2,0,0,0,2
"5056",0,8,0,1,0,0,1,2
"5057",0,1,0,2,0,0,0,0
"5058",0,1,0,1,0,0,1,1
"5059",0,1,0,2,0,0,1,1
"5060",0,1,0,2,0,0,1,1
"5061",0,1,0,2,0,0,2,1
"5062",0,1,0,2,0,1,0,1
"5063",0,3,0,2,0,0,1,2
"5064",0,3,0,2,0,0,3,2
"5065",0,3,0,3,0,0,0,3
"5066",1,3,3,2,0,0,0,1
"5067",0,2,0,2,0,0,2,1
"5068",0,3,0,3,0,0,1,2
"5069",0,3,0,2,0,0,1,2
"5070",0,3,0,3,0,0,1,2
"5071",0,3,0,1,0,0,2,2
"5072",0,3,0,3,0,0,2,2
"5073",0,3,1,3,0,0,0,1
"5074",0,3,0,2,0,0,5,2
"5075",0,3,0,2,0,0,0,1
"5076",0,3,0,2,0,0,5,2
"5077",0,4,0,3,0,0,1,1
"5078",0,2,0,2,0,0,1,1
"5079",1,8,1,2,0,0,0,1
"5080",0,8,0,2,0,0,0,1
"5081",1,6,1,3,0,0,2,1
"5082",0,2,0,2,0,0,0,1
"5083",0,2,0,2,0,0,2,2
"5084",0,2,0,1,0,0,1,1
"5085",0,3,0,3,0,1,0,1
"5086",0,3,0,3,0,0,1,0
"5087",1,4,5,2,0,0,1,1
"5088",1,4,1,3,0,0,1,1
"5089",0,3,0,2,0,0,4,2
"5090",0,3,0,2,0,0,5,2
"5091",1,3,1,2,0,0,1,1
"5092",0,2,0,3,1,0,0,1
"5093",1,4,1,2,0,0,1,2
"5094",0,3,0,3,0,0,5,2
"5095",0,3,0,2,0,0,5,2
"5096",0,3,0,2,0,0,5,2
"5097",0,3,0,2,0,0,5,2
"5098",0,3,0,2,0,0,4,2
"5099",0,3,0,2,0,0,5,2
"5100",0,3,0,2,0,0,5,2
"5101",1,3,2,2,1,0,0,1
"5102",0,6,0,3,0,0,1,1
"5103",0,1,0,2,0,0,1,1
"5104",0,5,0,1,0,0,0,0
"5105",0,4,0,2,0,0,0,1
"5106",0,4,0,2,0,0,0,1
"5107",0,4,0,2,0,0,1,1
"5108",0,4,0,2,0,0,0,1
"5109",0,4,0,2,0,1,0,1
"5110",0,4,0,2,0,0,0,1
"5111",0,4,0,3,0,0,0,1
"5112",0,1,0,2,0,0,0,0
"5113",0,3,0,2,0,0,4,2
"5114",0,3,0,2,0,0,5,2
"5115",0,1,0,1,0,0,0,0
"5116",0,3,0,2,0,0,4,2
"5117",0,3,0,2,0,0,4,2
"5118",0,3,0,2,0,0,4,2
"5119",0,3,0,2,0,0,5,2
"5120",0,3,0,2,0,0,5,2
"5121",0,3,0,2,0,0,4,1
"5122",0,3,0,2,0,0,5,2
"5123",0,3,0,2,0,0,4,2
"5124",0,3,0,2,0,0,5,2
"5125",0,3,0,2,0,0,5,2
"5126",0,3,0,2,0,0,5,2
"5127",0,3,0,2,0,0,5,2
"5128",0,3,0,2,0,0,4,2
"5129",0,3,0,2,0,0,4,2
"5130",0,3,0,2,0,0,5,2
"5131",0,2,0,3,0,1,0,2
"5132",0,3,0,3,0,0,1,1
"5133",0,2,0,3,0,0,0,2
"5134",0,4,0,3,0,0,1,0
"5135",0,2,0,1,0,0,1,0
"5136",0,11,0,2,0,0,0,1
"5137",0,2,0,2,0,0,4,1
"5138",0,7,0,2,0,0,2,0
"5139",0,7,0,2,0,0,2,1
"5140",0,3,0,2,0,0,5,1
"5141",0,3,0,2,0,0,4,1
"5142",0,3,0,2,0,0,4,1
"5143",0,3,0,2,0,0,5,1
"5144",0,3,0,2,0,0,4,1
"5145",0,3,0,2,0,0,5,1
"5146",0,3,0,2,0,0,5,1
"5147",0,10,0,3,0,0,4,1
"5148",0,3,0,2,0,0,5,1
"5149",0,3,0,2,0,0,4,1
"5150",0,3,0,2,0,0,5,1
"5151",0,3,0,2,0,0,4,1
"5152",0,3,0,2,0,0,4,1
"5153",0,3,0,2,0,0,5,1
"5154",0,1,0,2,0,0,1,2
"5155",0,3,0,2,0,0,5,1
"5156",0,3,0,2,0,0,4,1
"5157",0,3,0,2,0,0,4,1
"5158",0,3,0,2,0,0,5,1
"5159",0,3,0,2,0,0,4,1
"5160",0,3,0,2,0,0,5,1
"5161",0,3,0,2,0,0,5,1
"5162",0,3,0,2,0,0,5,1
"5163",0,3,0,2,0,0,5,1
"5164",0,3,0,2,0,0,5,1
"5165",0,3,0,2,0,0,5,1
"5166",0,3,0,2,0,0,5,1
"5167",0,4,0,1,0,0,2,1
"5168",0,3,0,1,0,0,0,0
"5169",1,5,1,2,0,0,0,0
"5170",0,6,0,2,0,0,1,1
"5171",0,3,0,3,1,0,0,0
"5172",1,2,1,2,0,0,0,2
"5173",1,1,1,1,0,0,0,2
"5174",0,1,0,2,0,0,1,1
"5175",1,2,1,3,0,0,2,2
"5176",0,3,0,2,0,0,1,1
"5177",1,4,1,3,0,0,1,1
"5178",1,4,1,2,0,0,0,1
"5179",0,4,0,2,0,0,1,0
"5180",0,4,1,2,0,0,1,1
"5181",0,7,0,3,0,0,0,0
"5182",0,2,0,2,0,0,3,1
"5183",1,7,1,3,0,0,0,2
"5184",1,3,2,2,0,0,1,0
"5185",0,3,0,3,0,0,1,1
"5186",0,6,0,2,0,0,0,1
"5187",0,2,0,1,0,0,0,1
"5188",0,2,0,3,0,0,1,1
"5189",0,4,0,3,0,0,5,1
"5190",0,4,0,2,0,0,1,1
"5191",1,6,1,2,0,0,0,1
"5192",0,2,0,3,0,0,4,1
"5193",0,2,0,3,0,0,5,1
"5194",0,5,0,1,0,0,1,1
"5195",0,4,0,1,0,0,0,1
"5196",1,2,1,2,1,0,3,2
"5197",0,2,0,2,0,0,5,1
"5198",0,6,0,2,0,0,0,1
"5199",0,2,1,2,0,0,1,0
"5200",0,1,0,3,0,0,3,1
"5201",0,1,0,1,0,0,2,1
"5202",0,2,0,2,0,0,2,1
"5203",0,7,0,2,0,0,2,1
"5204",0,7,0,2,0,0,2,1
"5205",0,1,0,3,0,0,0,1
"5206",1,4,1,3,0,0,1,1
"5207",0,3,1,2,0,0,0,0
"5208",0,2,0,1,0,0,2,2
"5209",0,2,0,3,0,0,0,0
"5210",0,3,0,2,0,0,1,1
"5211",0,3,0,2,0,0,1,3
"5212",0,5,0,2,0,0,1,1
"5213",0,5,0,2,0,0,1,2
"5214",0,2,0,1,0,0,0,2
"5215",0,3,2,2,0,0,1,0
"5216",0,6,0,2,0,1,0,1
"5217",0,3,0,3,0,0,1,1
"5218",0,3,0,2,0,0,1,1
"5219",0,3,0,3,0,0,1,1
"5220",0,3,0,1,0,0,2,1
"5221",0,3,0,3,0,0,2,1
"5222",0,2,0,2,0,1,0,1
"5223",0,9,0,3,0,0,1,1
"5224",0,5,0,2,0,0,0,1
"5225",0,3,0,3,0,0,1,2
"5226",0,3,0,2,0,0,0,2
"5227",0,2,0,2,0,0,1,1
"5228",0,8,0,3,0,0,3,1
"5229",0,8,0,2,0,0,2,1
"5230",1,4,2,3,0,0,1,2
"5231",1,4,2,3,0,0,1,2
"5232",0,3,0,2,0,1,2,1
"5233",0,3,0,2,0,0,2,1
"5234",1,4,1,3,0,0,1,1
"5235",0,3,0,3,0,0,4,1
"5236",0,4,2,3,0,0,0,1
"5237",0,3,0,2,0,0,0,1
"5238",0,4,4,2,0,0,1,1
"5239",1,1,1,3,0,1,1,2
"5240",0,3,1,2,1,0,0,1
"5241",0,1,0,2,0,0,0,2
"5242",0,11,0,2,0,0,1,1
"5243",0,2,1,2,0,0,1,1
"5244",0,1,0,2,0,0,1,0
"5245",1,8,1,2,0,0,1,2
"5246",0,4,0,2,0,1,1,1
"5247",0,3,0,3,0,0,3,1
"5248",0,3,0,3,0,0,4,1
"5249",0,3,0,2,0,1,3,1
"5250",0,3,0,3,0,0,2,1
"5251",0,3,0,2,0,0,2,1
"5252",0,3,0,3,0,0,0,2
"5253",0,3,0,3,0,0,2,2
"5254",0,3,0,3,1,0,0,2
"5255",0,3,0,2,0,0,0,2
"5256",0,3,0,2,0,0,3,2
"5257",0,3,0,3,0,0,2,2
"5258",0,3,0,1,0,0,0,2
"5259",0,3,0,2,0,0,2,2
"5260",0,1,0,3,1,0,0,1
"5261",0,4,0,2,0,0,1,1
"5262",0,3,0,2,0,0,1,2
"5263",0,3,0,2,0,0,0,2
"5264",0,3,0,2,0,0,0,2
"5265",0,3,0,2,0,0,0,2
"5266",0,3,0,2,0,0,1,2
"5267",0,3,0,2,0,0,0,2
"5268",0,3,0,2,0,0,1,2
"5269",0,3,0,2,0,0,1,2
"5270",0,3,0,2,0,0,3,1
"5271",0,1,0,2,0,0,3,1
"5272",0,2,0,3,2,0,1,1
"5273",0,4,1,3,0,0,1,2
"5274",1,2,1,2,0,0,2,2
"5275",0,3,0,2,0,0,0,1
"5276",0,11,0,2,0,0,1,1
"5277",1,2,1,2,0,0,0,0
"5278",0,1,0,2,0,1,1,1
"5279",0,2,0,2,0,1,1,1
"5280",0,3,0,2,0,1,1,2
"5281",0,3,0,2,0,0,1,2
"5282",0,3,0,1,0,0,0,2
"5283",0,3,0,2,0,0,1,2
"5284",0,2,5,3,0,1,0,0
"5285",0,6,0,3,0,0,1,1
"5286",0,3,0,2,0,0,1,3
"5287",0,4,0,2,0,0,2,1
"5288",0,4,0,2,0,0,3,1
"5289",0,4,0,2,0,0,3,1
"5290",0,3,1,2,0,0,1,0
"5291",0,3,0,2,0,0,1,2
"5292",0,2,0,2,0,0,1,0
"5293",0,2,0,3,0,0,2,2
"5294",0,3,0,2,0,0,2,2
"5295",0,3,0,2,0,0,1,2
"5296",0,3,0,2,0,0,1,2
"5297",0,3,0,2,0,0,3,2
"5298",0,3,0,2,0,0,1,2
"5299",0,3,0,2,0,0,0,2
"5300",0,3,0,3,0,1,0,2
"5301",0,3,0,2,0,0,0,2
"5302",0,1,0,2,0,0,1,1
"5303",1,4,1,3,0,0,1,1
"5304",0,3,0,2,0,0,0,2
"5305",0,3,0,3,0,0,1,2
"5306",0,3,0,3,0,0,2,2
"5307",0,3,0,2,0,0,1,2
"5308",0,3,0,2,0,0,1,2
"5309",0,3,0,1,0,0,2,2
"5310",1,2,1,1,1,0,2,1
"5311",0,3,0,2,0,0,1,2
"5312",0,3,0,2,0,0,1,2
"5313",0,2,0,2,0,0,0,0
"5314",0,3,0,3,0,0,2,2
"5315",0,3,0,3,0,0,1,2
"5316",0,3,0,2,0,0,2,2
"5317",1,3,1,2,0,0,2,1
"5318",0,5,0,2,0,0,0,2
"5319",0,3,0,3,0,0,0,2
"5320",0,3,0,2,0,0,0,2
"5321",0,3,0,3,0,0,1,2
"5322",0,3,0,2,0,0,0,2
"5323",1,4,1,3,0,0,1,1
"5324",0,5,0,2,0,0,0,2
"5325",0,2,0,2,0,1,1,1
"5326",0,3,0,2,0,0,0,2
"5327",0,3,0,2,0,0,1,2
"5328",0,3,0,2,0,0,1,2
"5329",0,6,1,2,0,0,0,1
"5330",0,3,0,2,0,0,1,2
"5331",0,4,0,2,0,0,0,1
"5332",0,3,0,2,0,0,1,2
"5333",0,3,0,3,0,0,1,2
"5334",0,3,0,3,0,0,0,3
"5335",0,1,0,2,0,1,2,1
"5336",0,1,0,2,0,1,0,1
"5337",0,5,0,2,0,0,0,2
"5338",1,4,1,3,0,0,1,1
"5339",1,2,1,2,0,0,1,2
"5340",0,1,1,3,0,0,1,1
"5341",0,1,0,2,0,0,0,1
"5342",0,3,0,2,0,0,1,2
"5343",0,4,0,2,0,0,4,1
"5344",0,2,0,2,0,1,2,1
"5345",0,4,0,2,0,0,3,1
"5346",0,6,0,3,0,0,2,1
"5347",0,4,0,2,0,0,2,1
"5348",0,3,0,3,0,1,0,2
"5349",1,2,1,1,0,0,0,2
"5350",0,3,0,2,0,0,1,2
"5351",0,7,0,3,0,0,0,2
"5352",1,5,2,3,0,0,1,0
"5353",1,4,1,3,0,0,1,1
"5354",0,3,0,2,0,0,1,2
"5355",0,3,0,2,0,0,1,2
"5356",1,5,2,3,0,0,1,0
"5357",0,4,1,2,0,0,2,1
"5358",0,8,0,2,0,0,1,2
"5359",1,4,1,2,0,0,2,2
"5360",0,14,0,1,0,0,0,1
"5361",0,3,0,2,0,0,0,2
"5362",0,3,0,2,0,0,1,2
"5363",0,3,0,2,0,0,0,2
"5364",0,3,0,2,0,0,2,2
"5365",0,3,0,2,0,0,2,2
"5366",0,3,0,2,0,0,2,2
"5367",0,7,0,3,0,0,0,1
"5368",0,2,0,3,0,0,2,2
"5369",0,3,2,3,0,0,0,1
"5370",1,3,1,2,0,0,1,2
"5371",1,4,1,3,0,0,1,1
"5372",0,2,1,2,0,0,1,1
"5373",1,4,1,2,1,0,1,1
"5374",0,1,2,2,0,0,0,0
"5375",0,1,0,2,0,0,0,1
"5376",1,3,1,3,0,0,0,2
"5377",0,4,0,2,1,0,1,1
"5378",0,4,0,3,0,0,1,1
"5379",0,2,0,2,1,0,2,2
"5380",0,3,0,3,0,0,1,2
"5381",0,3,0,2,0,0,0,2
"5382",0,3,0,2,0,0,1,2
"5383",0,2,0,1,1,0,2,1
"5384",1,7,1,3,0,0,1,1
"5385",0,3,0,3,0,0,0,3
"5386",0,3,0,2,0,0,1,2
"5387",0,4,0,1,0,0,0,1
"5388",0,2,2,2,0,0,0,0
"5389",0,5,0,3,0,0,0,1
"5390",0,2,0,2,0,0,1,0
"5391",1,4,1,2,0,0,2,2
"5392",0,3,0,2,0,0,1,2
"5393",0,3,0,2,0,0,1,2
"5394",0,3,0,2,0,0,1,2
"5395",0,2,0,1,0,0,0,2
"5396",0,3,0,2,0,0,2,2
"5397",0,3,0,3,0,0,1,2
"5398",0,3,0,2,0,0,2,2
"5399",0,3,0,2,0,0,2,2
"5400",0,4,0,1,0,1,2,1
"5401",0,3,0,2,0,0,0,2
"5402",0,3,0,2,0,0,0,2
"5403",0,3,0,2,0,0,1,2
"5404",0,3,0,2,0,0,1,2
"5405",0,3,0,2,0,0,0,2
"5406",1,1,1,2,0,1,1,1
"5407",0,3,0,3,0,0,1,2
"5408",0,2,0,2,0,0,0,1
"5409",1,2,1,2,0,0,1,1
"5410",0,8,0,2,0,0,1,2
"5411",0,9,0,2,0,0,1,1
"5412",1,3,1,3,0,0,2,1
"5413",0,2,0,3,0,0,2,1
"5414",0,3,0,2,0,0,0,2
"5415",0,3,0,2,0,0,1,2
"5416",0,3,0,3,0,0,0,2
"5417",0,3,0,2,0,0,0,2
"5418",0,2,0,2,0,0,1,1
"5419",1,4,1,2,0,0,2,2
"5420",0,1,0,2,0,0,4,1
"5421",0,1,0,1,1,0,4,1
"5422",0,1,0,2,0,0,4,1
"5423",0,2,0,2,0,0,0,1
"5424",0,5,0,1,0,0,1,1
"5425",1,3,1,2,0,1,0,0
"5426",0,5,0,2,0,0,0,1
"5427",0,5,0,2,0,0,1,2
"5428",0,3,0,3,0,0,1,2
"5429",0,3,0,2,0,0,0,2
"5430",0,3,0,3,0,0,0,3
"5431",1,4,1,3,0,0,1,1
"5432",0,2,0,2,0,0,1,1
"5433",0,1,0,2,0,0,2,1
"5434",0,4,0,3,0,0,0,1
"5435",0,3,0,2,0,0,2,2
"5436",0,3,0,2,1,0,1,3
"5437",0,3,0,2,0,0,2,2
"5438",0,3,0,1,0,0,2,2
"5439",0,3,0,3,0,0,0,2
"5440",0,3,0,3,0,0,0,2
"5441",0,4,0,3,0,0,1,2
"5442",0,2,0,2,0,0,0,1
"5443",0,2,0,2,0,0,0,1
"5444",0,5,0,2,0,0,1,2
"5445",0,3,0,2,0,0,3,2
"5446",0,3,0,2,0,0,2,2
"5447",0,3,0,2,0,1,0,2
"5448",0,3,0,2,0,0,0,2
"5449",0,3,0,3,0,0,0,2
"5450",0,3,0,2,0,0,3,2
"5451",0,3,0,2,0,1,0,2
"5452",0,3,0,2,0,0,0,2
"5453",0,3,0,2,0,0,2,2
"5454",0,3,0,2,0,0,1,2
"5455",0,3,0,2,1,0,0,2
"5456",0,3,0,2,0,0,1,2
"5457",0,3,0,2,0,0,0,2
"5458",0,2,0,3,0,0,1,2
"5459",0,3,0,2,0,0,1,2
"5460",1,3,1,3,0,0,2,1
"5461",0,11,1,2,0,1,1,1
"5462",0,3,0,3,0,1,0,2
"5463",0,3,0,3,1,0,1,2
"5464",0,3,0,3,0,1,3,2
"5465",0,3,0,3,0,1,0,2
"5466",0,3,0,2,0,0,0,2
"5467",0,3,0,2,0,0,2,2
"5468",0,1,0,3,0,0,2,2
"5469",0,4,0,2,0,0,2,1
"5470",1,3,1,3,0,0,2,1
"5471",0,3,0,3,0,0,1,1
"5472",0,3,0,3,0,1,0,0
"5473",0,2,0,2,0,0,1,1
"5474",0,2,0,3,0,0,1,2
"5475",0,4,0,2,0,0,0,0
"5476",0,4,0,2,0,0,0,1
"5477",0,3,1,2,0,0,0,1
"5478",0,2,0,3,0,0,4,0
"5479",0,4,0,3,0,0,2,1
"5480",0,4,0,2,0,0,0,1
"5481",0,4,0,2,0,0,0,1
"5482",0,4,0,2,0,0,1,1
"5483",0,7,0,2,1,1,1,2
"5484",0,4,0,3,0,0,0,1
"5485",0,4,0,2,2,0,0,1
"5486",0,4,0,2,1,0,0,1
"5487",0,4,0,2,0,0,0,1
"5488",0,4,0,1,0,0,0,1
"5489",0,4,0,1,0,0,0,1
"5490",0,2,0,2,1,0,1,2
"5491",1,4,2,2,0,0,1,2
"5492",0,5,0,2,0,0,0,0
"5493",0,3,1,3,0,1,1,0
"5494",0,3,0,2,0,0,0,2
"5495",1,2,2,2,0,0,2,1
"5496",0,1,0,2,0,1,1,1
"5497",0,4,0,3,0,0,1,1
"5498",0,2,0,3,0,0,0,1
"5499",0,4,0,2,0,0,2,1
"5500",0,4,0,2,0,0,0,1
"5501",0,4,0,1,0,0,0,1
